scenario_id,method,path_id,path_type,sample_count,path_3d_length_m,horizontal_path_length_m,vertical_travel_m,duration_s,mean_speed_m_s,max_speed_m_s,vertical_speed_m_s,horizontal_rmse_m,vertical_rmse_m,error_3d_rmse_m,error_3d_p95_m,cross_track_rmse_m,along_track_rmse_m,dropouts,longest_outage
scenario-000086,UWB_DS_TWR,scenario-000086-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.0818738182954326,7.0149070332263985,7.662040649637932,10.864421763985797,7.426220899883739,1.8862953275757315,0,0
scenario-000087,UWB_DS_TWR,scenario-000087-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.0818738182954326,7.0149070332263985,7.662040649637932,10.864421763985797,7.426220899883739,1.8862953275757315,0,0
scenario-000088,TDOA,scenario-000088-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,6162.605545033765,5065.147991654501,7977.056554960767,32.412989798642855,4547.897990451741,6553.629158678995,0,0
scenario-000089,TDOA,scenario-000089-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,6162.605545033765,5065.147991654501,7977.056554960767,32.412989798642855,4547.897990451741,6553.629158678995,0,0
scenario-000090,TDOA,scenario-000090-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,6162.605545033765,5065.147991654501,7977.056554960767,32.412989798642855,4547.897990451741,6553.629158678995,0,0
scenario-000091,TDOA,scenario-000091-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,6162.605545033765,5065.147991654501,7977.056554960767,32.412989798642855,4547.897990451741,6553.629158678995,0,0
scenario-000092,SX1280_RANGING,scenario-000092-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.0818738182954326,7.0149070332263985,7.662040649637932,10.864421763985797,7.426220899883739,1.8862953275757315,0,0
scenario-000093,SX1280_RANGING,scenario-000093-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.0818738182954326,7.0149070332263985,7.662040649637932,10.864421763985797,7.426220899883739,1.8862953275757315,0,0
scenario-000094,SX1280_RANGING,scenario-000094-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.0818738182954326,7.0149070332263985,7.662040649637932,10.864421763985797,7.426220899883739,1.8862953275757315,0,0
scenario-000095,SX1280_RANGING,scenario-000095-default-path,STRAIGHT_LINE,5,17.06575518399347,16.97056274847714,1.7999999999999998,5.0,3.413151036798694,3.413151036798694,0.35999999999999993,3.0818738182954326,7.0149070332263985,7.662040649637932,10.864421763985797,7.426220899883739,1.8862953275757315,0,0
